npz_path,class_id,class_name,split,surface_area,bbox_volume,bbox_diag,bbox_dx,bbox_dy,bbox_dz
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/airplane/train/airplane_0346.npz,0,airplane,val,123684968.0,593644683264.0,17768.01171875,13516.6904296875,10790.5,4070.18994140625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/piano/train/piano_0194.npz,25,piano,val,31974883328.0,590749666115584.0,152416.171875,81032.671875,111205.84375,65556.5
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/airplane/train/airplane_0202.npz,0,airplane,val,5828580864.0,37165090209792.0,84125.2890625,73596.0,38593.828125,13084.6796875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/car/train/car_0095.npz,7,car,val,896024000.0,723771719680.0,18588.96875,7507.34033203125,15885.7998046875,6068.85009765625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/cone/train/cone_0098.npz,9,cone,val,235771840.0,134150578176.0,9624.509765625,6399.18017578125,6399.18017578125,3276.0
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/person/train/person_0044.npz,24,person,val,947.09375,0.0,86.85440063476562,45.55780029296875,0.0,73.94709777832031
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/guitar/train/guitar_0062.npz,17,guitar,val,33742747648.0,187964613197824.0,193320.375,77581.296875,176537.703125,13724.02734375
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/car/train/car_0117.npz,7,car,val,159717200.0,72634146816.0,9080.0068359375,3452.0,7972.77978515625,2639.126953125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/airplane/train/airplane_0485.npz,0,airplane,val,1552361216.0,12675140550656.0,55303.74609375,45092.7109375,30679.052734375,9162.2998046875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/person/train/person_0051.npz,24,person,val,1201.955810546875,0.0,78.94776153564453,31.654199600219727,0.0,72.3239974975586
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/cone/train/cone_0048.npz,9,cone,val,139272784.0,132375830528.0,9145.080078125,5869.7001953125,5864.240234375,3845.75
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/bottle/train/bottle_0175.npz,5,bottle,val,520812288.0,439923343360.0,16931.61328125,4268.08203125,6945.69091796875,14839.8251953125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/car/train/car_0014.npz,7,car,val,4744707072.0,23894522068992.0,65187.109375,22234.25,58455.16015625,18384.55078125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/xbox/train/xbox_0077.npz,39,xbox,val,1345641381888.0,4.521718376405402e+16,664554.125,242974.078125,383408.46875,485380.0
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/cone/train/cone_0117.npz,9,cone,val,3.950344798047006e+21,7.564629423176749e+31,85524348928.0,45010714624.0,68451799040.0,24551999488.0
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/stairs/train/stairs_0058.npz,31,stairs,val,34160740.0,61099991040.0,6845.72509765625,4109.06005859375,4109.06005859375,3618.72998046875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/table/train/table_0085.npz,33,table,val,136261440.0,79950880768.0,8770.333984375,4361.30810546875,7166.15576171875,2558.115966796875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/piano/train/piano_0066.npz,25,piano,val,571362944.0,378244890624.0,13644.3642578125,5985.72021484375,10764.80078125,5870.169921875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/person/train/person_0026.npz,24,person,val,1074.9464111328125,0.0,75.857177734375,26.68899917602539,0.0,71.0071029663086
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/laptop/train/laptop_0002.npz,20,laptop,val,61032808.0,51410927616.0,6560.3505859375,3916.25,4274.0,3071.5
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/airplane/train/airplane_0352.npz,0,airplane,val,515200960.0,1713129127936.0,25994.66015625,16442.529296875,19404.5390625,5369.3056640625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/bed/train/bed_0081.npz,2,bed,val,425370976.0,306938380288.0,12960.734375,8861.599609375,8545.3798828125,4053.2900390625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/guitar/train/guitar_0090.npz,17,guitar,val,6355087261696.0,6.537929784976998e+17,3085407.75,2922773.0,960689.0,232842.5625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/stairs/train/stairs_0043.npz,31,stairs,val,71906776.0,102733357056.0,10065.8916015625,8602.33984375,4504.89990234375,2651.0
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/airplane/test/airplane_0677.npz,0,airplane,test,69634056.0,157865000960.0,11384.236328125,8214.2119140625,7447.740234375,2580.449951171875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/airplane/test/airplane_0724.npz,0,airplane,test,1380648320.0,11401231859712.0,47892.68359375,30416.599609375,35450.5390625,10573.4873046875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/bathtub/test/bathtub_0154.npz,1,bathtub,test,8238137856.0,51405968637952.0,77640.1796875,29527.599609375,66929.1015625,26011.80078125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/bed/test/bed_0544.npz,2,bed,test,200690256.0,112353705984.0,9651.6787109375,3513.699951171875,8068.68994140625,3962.9599609375
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/bed/test/bed_0575.npz,2,bed,test,580325376.0,170658938880.0,10680.71484375,6306.22021484375,7912.81982421875,3420.02001953125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/car/test/car_0203.npz,7,car,test,340770432.0,207477800960.0,12744.5205078125,11112.6103515625,4997.56005859375,3735.919677734375
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/car/test/car_0215.npz,7,car,test,1127698560.0,939684921344.0,22272.255859375,8956.9697265625,19682.900390625,5330.0595703125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/car/test/car_0217.npz,7,car,test,521805024.0,244647673856.0,13829.4228515625,5992.7099609375,11989.419921875,3405.02001953125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/car/test/car_0229.npz,7,car,test,61140328448.0,431199180816384.0,169724.5,148851.359375,70403.5625,41146.26953125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/car/test/car_0297.npz,7,car,test,535796224.0,508804169728.0,17232.888671875,6562.919921875,15082.3896484375,5140.240234375
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/chair/test/chair_0911.npz,8,chair,test,3642401792.0,13591525720064.0,42751.59765625,20866.0,21225.0,30688.900390625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/cone/test/cone_0182.npz,9,cone,test,466315200.0,1577816555520.0,20718.21875,10397.0185546875,10396.998046875,14596.1982421875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/cup/test/cup_0094.npz,10,cup,test,403427808.0,591420719104.0,14933.1708984375,10508.7001953125,7455.9501953125,7548.22021484375
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/cup/test/cup_0099.npz,10,cup,test,16088252284928.0,4.089457852530295e+18,2882155.25,1590147.0,1254046.0,2050760.75
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/guitar/test/guitar_0208.npz,17,guitar,test,169877110784.0,7807483355594752.0,615094.0625,578735.0,196734.0,68572.796875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/guitar/test/guitar_0214.npz,17,guitar,test,8684174336.0,25261433159680.0,109767.859375,103889.0,34743.0,6998.759765625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/guitar/test/guitar_0242.npz,17,guitar,test,15701998592.0,106448365289472.0,203866.671875,60936.3203125,194338.84375,8988.830078125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/lamp/test/lamp_0141.npz,19,lamp,test,100039327744.0,1.4304289795080192e+16,638369.25,202558.59375,118970.703125,593575.0
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/monitor/test/monitor_0501.npz,22,monitor,test,327295296.0,440721735680.0,14187.0009765625,5026.70947265625,8968.75,9775.7197265625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/person/test/person_0093.npz,24,person,test,4191.21533203125,0.0,87.4377670288086,35.88010025024414,0.0,79.73695373535156
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/piano/test/piano_0278.npz,25,piano,test,598314385408.0,1.94858908123136e+16,515544.4375,234064.0,412680.0,201730.796875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/piano/test/piano_0291.npz,25,piano,test,249713664.0,64400687104.0,7529.52490234375,5406.68505859375,2626.85302734375,4534.43994140625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/piano/test/piano_0323.npz,25,piano,test,1113096064.0,1851021328384.0,25484.998046875,20088.080078125,14297.48046875,6444.85986328125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/plant/test/plant_0265.npz,26,plant,test,7186.01904296875,0.0,161.05007934570312,94.2959976196289,0.0,130.55799865722656
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/plant/test/plant_0276.npz,26,plant,test,3073.7060546875,0.0,121.3355941772461,92.706298828125,0.0,78.28070068359375
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/plant/test/plant_0340.npz,26,plant,test,475243479040.0,1.7488971108345446e+17,1256397.375,365717.0,425376.0,1124206.625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/radio/test/radio_0116.npz,27,radio,test,359282752.0,117616156672.0,9465.4052734375,3427.580078125,7569.259765625,4533.419921875
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/sofa/test/sofa_0716.npz,30,sofa,test,53991219200.0,68577637957632.0,87898.0859375,37931.19140625,75600.203125,23914.599609375
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/stairs/test/stairs_0126.npz,31,stairs,test,132461528.0,253689430016.0,12029.720703125,5146.46484375,5146.47021484375,9578.2001953125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/stairs/test/stairs_0130.npz,31,stairs,test,121974200.0,75547295744.0,8381.9970703125,6615.93310546875,2556.43896484375,4466.7578125
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/table/test/table_0485.npz,33,table,test,137803504.0,131563823104.0,10786.9130859375,3894.6298828125,9394.6796875,3595.739990234375
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/tv_stand/test/tv_stand_0276.npz,36,tv_stand,test,1009456000.0,440432721920.0,19287.599609375,17912.099609375,5714.14990234375,4303.10009765625
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/tv_stand/test/tv_stand_0353.npz,36,tv_stand,test,919968320.0,833462796288.0,22893.283203125,20880.0,5040.0,7920.0
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/vase/test/vase_0575.npz,37,vase,test,531993985024.0,8704115223822336.0,386717.65625,180902.0,159035.0,302544.0
/home/udays/geometric_deep_learning/data/modelnet_surface_bbox/processed/xbox/test/xbox_0105.npz,39,xbox,test,268855492608.0,3385540988633088.0,318375.8125,75923.203125,254979.90625,174883.0
